ID,Area,Sub Area,lat,long,Type
"
MD-10930720
","
Staffordshire Warwickshire And West Midlands
","
Tame And Upper Avon
",52.313294," -1.389726
","
Freshwater – Rivers
"
"
MD-10932420
","
Staffordshire Warwickshire And West Midlands
","
Tame And Upper Avon
",52.292113," -1.262018
","
Freshwater – Rivers
"
"
MD-10928820
","
Staffordshire Warwickshire And West Midlands
","
Tame And Upper Avon
",52.292763," -1.476515
","
Freshwater – Rivers
"
"
MD-11053180
","
Staffordshire Warwickshire And West Midlands
","
Tame And Upper Avon
",52.315897," -1.406561
","
Freshwater – Rivers
"
"
MD-10818370
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.29798," -1.638107
","
Trade Discharges – Process Effluent – Water Company (Wtw)
"
"
MD-10865820
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.20608," -1.472851
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10928150
","
Staffordshire Warwickshire And West Midlands
","
Tame And Upper Avon
",52.285454," -1.512224
","
Freshwater – Rivers
"
"
MD-10929340
","
Staffordshire Warwickshire And West Midlands
","
Tame And Upper Avon
",52.313522," -1.454707
","
Freshwater – Rivers
"
"
MD-10863220
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.269227," -1.570287
","
Freshwater – Rivers
"
"
MD-10762280
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.257441," -1.611861
","
Freshwater – Rivers
"
"
MD-10927160
","
Staffordshire Warwickshire And West Midlands
","
Tame And Upper Avon
",52.286437," -1.549171
","
Freshwater – Rivers
"
"
MD-10580100
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.207194," -1.57286
","
Sewage Discharges – Final/Treated Effluent – Not Water Company
"
"
MD-10698120
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.262532," -1.662381
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10707215
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.241339," -1.677465
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10580220
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.215404," -1.553974
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10608180
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.22382," -1.544667
","
Sewage Discharges – Final/Treated Effluent – Not Water Company
"
"
MD-10561565
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.183445," -1.554308
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10580950
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.202773," -1.521953
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-13598380
","
Shropshire Herefordshire Worcestershire And Gloucestershire
","
Wye And Teme
",52.170057," -2.241934
","
Freshwater – Rivers
"
"
MD-10534300
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.135249," -1.4601
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10570380
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.204372," -1.556177
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10389240
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.173251," -1.547654
","
Freshwater – Comparative Inlet Points
"
"
MD-10389230
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.172043," -1.546657
","
Trade Discharges – Cooling Water
"
"
MD-10579020
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.213874," -1.620276
","
Freshwater – Rivers
"
"
MD-10325569
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.154063," -1.524184
","
Sewage – Crude To Further Treatment – Water Company
"
"
MD-10507080
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.177094," -1.464712
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10534250
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.13888," -1.463855
","
Freshwater – Rivers
"
"
MD-10462100
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.174242," -1.431551
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10325560
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.153654," -1.525285
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10324540
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.170959," -1.58432
","
Sewage Discharges – Final/Treated Effluent – Not Water Company
"
"
MD-10389080
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.161017," -1.555248
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10325370
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.14927," -1.54436
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10353560
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.140865," -1.601915
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10325700
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.15395," -1.496999
","
Freshwater – Rivers
"
"
MD-10324230
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.203937," -1.61657
","
Freshwater – Rivers
"
"
MD-10325540
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.153955," -1.52648
","
Freshwater – Rivers
"
"
MD-09983580
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.008042," -1.627919
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09947149
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.051125," -1.763707
","
Sewage – Crude To Further Treatment – Water Company
"
"
MD-10160300
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.033529," -1.488438
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10125550
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.014802," -1.54781
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10324280
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.198573," -1.604151
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09984560
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",51.997288," -1.592265
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09983000
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.031916," -1.617824
","
Freshwater – Rivers
"
"
MD-09882175
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.024895," -1.736431
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-10325060
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.155158," -1.575624
","
Freshwater – Rivers
"
"
MD-09835190
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.021689," -1.707172
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09947140
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.051725," -1.762566
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09735360
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.104358," -1.511836
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09947100
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.0521," -1.756993
","
Freshwater – Rivers
"
"
MD-09842220
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.046278," -1.672804
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09592620
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.117424," -1.701288
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09673160
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.094701," -1.676041
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09694100
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.113318," -1.542288
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09693110
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.095873," -1.611789
","
Freshwater – Rivers
"
"
MD-09569230
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.029676," -1.580514
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09563950
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.144207," -1.697894
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09569250
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.030111," -1.578994
","
Freshwater – Rivers
"
"
MD-09567380
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.067337," -1.611716
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09882040
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.029282," -1.724467
","
Freshwater – Rivers
"
"
MD-09834100
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.037056," -1.637009
","
Freshwater – Rivers
"
"
MD-09265300
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.138191," -1.81497
","
Sewage Discharges – Final/Treated Effluent – Not Water Company
"
"
MD-09265650
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.120818," -1.824974
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-08659580
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.307327," -1.862081
","
Sewage Discharges – Final/Treated Effluent – Not Water Company
"
"
MD-08613380
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.340903," -1.773175
","
Sewage Discharges – Final/Treated Effluent – Not Water Company
"
"
MD-09443030
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.165043," -1.768075
","
Freshwater – Rivers
"
"
MD-08704050
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.298105," -1.823104
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-09253100
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.160646," -1.82511
","
Freshwater – Rivers
"
"
MD-09882960
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.009771," -1.765352
","
Groundwater – Spring
"
"
MD-09563180
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.172917," -1.713785
","
Freshwater – Rivers
"
"
MD-09566780
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.077445," -1.618092
","
Freshwater – Rivers
"
"
MD-08432880
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.32483," -1.727068
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-08312020
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.273777," -1.695022
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-08102089
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.25956," -1.782967
","
Sewage – Crude To Further Treatment – Water Company
"
"
MD-08366820
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.286371," -1.747799
","
Freshwater – Rivers
"
"
MD-08195060
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.24021," -1.753654
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-08102080
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.259093," -1.782954
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-08103100
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.283105," -1.777897
","
Freshwater – Rivers
"
"
MD-08179840
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.292568," -1.671961
","
Freshwater – Rivers
"
"
MD-08105100
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.329129," -1.82841
","
Freshwater – Rivers
"
"
MD-08105240
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.329411," -1.836773
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-08177350
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.246137," -1.768385
","
Freshwater – Rivers
"
"
MD-08036030
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.160268," -1.88227
","
Freshwater – Rivers
"
"
MD-08102060
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.255964," -1.782984
","
Freshwater – Rivers
"
"
MD-08019580
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.273463," -1.889591
","
Freshwater – Rivers
"
"
MD-08018469
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.207094," -1.869415
","
Sewage – Crude To Further Treatment – Water Company
"
"
MD-08023980
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.364006," -1.972413
","
Freshwater – Rivers
"
"
MD-08018640
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.217377," -1.867804
","
Freshwater – Rivers
"
"
MD-08019309
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.263117," -1.882291
","
Sewage – Crude To Further Treatment – Water Company
"
"
MD-08022870
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.343449," -1.95371
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-08019230
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.254659," -1.874842
","
Freshwater – Rivers
"
"
MD-08018460
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.207939," -1.869207
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-08100050
","
Staffordshire Warwickshire And West Midlands
","
Lower Severn & Lower Avon
",52.215894," -1.860168
","
Freshwater – Rivers
"
"
MD-07957150
","
Shropshire Herefordshire Worcestershire And Gloucestershire
","
Lower Severn And Lower Avon
",52.134942," -1.914478
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
MD-07797050
","
Shropshire Herefordshire Worcestershire And Gloucestershire
","
Lower Severn And Lower Avon
",52.101376," -1.878483
","
Freshwater – Rivers
"
"
MD-07909180
","
Shropshire Herefordshire Worcestershire And Gloucestershire
","
Lower Severn And Lower Avon
",52.037818," -1.883611
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
